,Unnamed: 0,elo,championName,win,kills,assists,deaths,individualPosition,totalMinionsKilled,goldEarned,dragonKills,totalDamageDealtToChampions,totalDamageTaken,turretTakedowns,baronKills,damageDealtToBuildings,damageDealtToObjectives,detectorWardsPlaced,inhibitorTakedowns,neutralMinionsKilled,wardsKilled,wardsPlaced,visionScore,summoner2Id,summoner1Id
195,195,PLATINUM I,Yasuo,False,2,3,7,TOP,249,13936,0,10306,25047,0,0,1084,4168,0,0,24,2,10,16,14,4
196,196,PLATINUM II,Nocturne,False,10,8,8,JUNGLE,97,16367,1,30514,42619,3,0,2198,23332,6,0,147,6,6,24,4,11
197,197,PLATINUM II,Akali,False,11,4,7,MIDDLE,142,13874,0,31580,30430,2,0,1302,3331,0,0,6,1,12,18,14,4
198,198,PLATINUM II,Janna,False,0,22,7,JUNGLE,27,8986,0,3571,19424,1,0,76,169,9,0,0,4,39,55,3,4
199,199,DIAMOND IV,Zeri,False,8,9,6,UTILITY,212,15629,0,33862,24330,3,0,4423,11378,3,0,20,8,14,49,3,4
200,200,DIAMOND IV,Akshan,False,5,0,7,TOP,135,8605,0,14403,17622,0,0,945,1957,1,0,0,0,6,13,14,4
201,201,PLATINUM I,Evelynn,False,3,6,4,JUNGLE,16,8244,0,12332,20634,0,0,0,14887,5,0,99,0,11,19,4,11
202,202,PLATINUM I,Yasuo,False,1,1,6,MIDDLE,156,8782,0,7754,13888,2,0,3436,5540,1,0,4,1,8,12,14,4
203,203,MASTER I,Diana,False,4,3,3,BOTTOM,130,9113,0,13798,14878,2,0,6770,6770,0,0,0,1,7,12,14,4
204,204,DIAMOND IV,Lulu,False,0,6,5,UTILITY,22,5737,0,5784,10917,0,0,178,178,0,0,0,5,25,41,3,4
205,205,DIAMOND II,Anivia,True,6,9,2,MIDDLE,138,10030,0,18749,13094,5,0,5091,11769,1,1,4,4,5,24,14,4
206,206,DIAMOND IV,Graves,True,3,7,1,JUNGLE,24,9109,3,10435,21877,4,1,2248,21359,4,1,135,4,5,31,4,11
207,207,PLATINUM I,Gangplank,True,2,1,4,TOP,165,9034,0,9068,18272,5,0,5779,6947,1,1,3,0,4,10,14,4
208,208,DIAMOND IV,Jhin,True,10,5,3,BOTTOM,150,10830,0,16033,16073,4,0,4113,13094,3,1,8,3,9,17,3,4
209,209,PLATINUM I,Janna,True,4,12,3,UTILITY,13,7803,0,4872,13516,5,0,2316,3240,2,1,0,7,18,47,3,4
210,210,MASTER I,Ornn,True,6,18,2,TOP,116,9280,0,21696,24367,5,0,3716,8216,0,1,0,0,3,4,14,4
211,211,PLATINUM I,Khazix,True,10,11,4,JUNGLE,22,12324,3,19708,24381,2,0,1225,22885,4,0,142,5,6,27,11,4
212,212,DIAMOND II,Kassadin,True,13,12,4,MIDDLE,166,12877,0,26371,23821,4,0,1235,1727,2,0,12,3,9,20,4,12
213,213,PLATINUM I,Lucian,True,6,18,2,BOTTOM,178,11713,0,14282,13705,5,1,6220,18023,0,1,8,0,5,11,4,3
214,214,PLATINUM IV,Sona,True,2,27,2,UTILITY,11,7953,0,8212,6864,6,0,3425,4953,4,1,0,8,22,56,4,14
215,215,PLATINUM II,Diana,False,1,2,6,TOP,159,7989,0,13797,18839,1,0,3256,7236,2,0,0,1,8,22,14,4
216,216,PLATINUM III,Nunu,False,4,6,8,JUNGLE,7,8201,1,10831,31328,0,0,0,20350,6,0,123,1,13,21,11,4
217,217,PLATINUM I,Singed,False,4,7,8,MIDDLE,138,8437,0,17137,25250,0,0,370,1493,2,0,0,5,3,21,6,4
218,218,PLATINUM I,Samira,False,3,2,8,BOTTOM,153,9058,0,9558,17108,0,0,1453,1922,0,0,8,1,4,8,4,3
219,219,PLATINUM III,Leona,False,2,5,7,UTILITY,45,6043,0,5624,15660,0,0,695,909,6,0,0,6,25,44,14,4
220,220,PLATINUM I,Darius,False,1,0,3,TOP,129,6052,0,3833,10492,0,0,931,2058,1,0,8,4,7,16,4,6
221,221,DIAMOND II,MonkeyKing,False,0,2,2,JUNGLE,13,5313,0,3432,12455,0,0,0,4587,2,0,79,4,3,10,11,4
222,222,PLATINUM I,Singed,False,0,1,2,MIDDLE,116,5160,0,3237,9749,0,0,0,1864,1,0,0,5,1,10,6,4
223,223,DIAMOND III,Jinx,False,0,1,4,BOTTOM,120,5324,0,2216,8028,0,0,0,247,1,0,6,1,7,9,4,7
224,224,PLATINUM I,Karma,False,2,0,3,UTILITY,16,4733,0,4100,4046,0,0,0,0,0,0,0,0,10,14,14,4
225,225,PLATINUM I,Volibear,True,2,2,0,TOP,137,7730,0,3538,6142,2,0,4777,4888,4,0,8,0,9,15,4,12
226,226,DIAMOND III,Belveth,True,3,2,1,JUNGLE,7,7319,3,7986,14907,1,0,650,34792,1,0,120,0,1,10,11,6
227,227,DIAMOND III,Orianna,True,1,2,1,MIDDLE,136,7080,0,7038,4443,3,0,1984,2547,2,0,8,2,6,11,3,4
228,228,PLATINUM I,Tristana,True,4,3,1,BOTTOM,161,9418,0,8950,8567,2,0,9063,9516,3,0,16,2,6,12,4,7
229,229,DIAMOND I,Thresh,True,4,3,0,UTILITY,31,6352,0,2911,2215,3,0,1223,1354,3,0,0,2,15,33,14,4
230,230,DIAMOND IV,Vayne,True,1,2,5,TOP,151,6974,0,10584,8427,0,0,848,1638,1,0,3,1,8,15,4,6
231,231,PLATINUM I,Lillia,True,9,13,2,JUNGLE,30,12182,2,19603,25076,0,0,1148,9235,2,0,139,3,3,19,4,11
232,232,PLATINUM I,Singed,True,5,10,4,MIDDLE,135,8066,0,11258,15429,1,0,561,5856,2,0,0,4,3,14,6,4
233,233,DIAMOND IV,Zeri,True,11,8,2,BOTTOM,162,11638,0,16797,11043,2,0,4750,6467,1,0,4,3,8,24,7,4
234,234,DIAMOND II,Rakan,True,4,22,6,UTILITY,26,7540,0,6931,14520,1,0,527,1078,5,0,0,3,20,42,14,4
235,235,MASTER I,Camille,False,6,1,4,TOP,134,9173,0,12858,20390,1,0,4087,5037,0,0,20,2,5,12,14,12
236,236,PLATINUM III,Trundle,False,0,7,4,JUNGLE,29,6984,1,4937,19928,1,0,0,23430,1,0,100,2,3,12,11,4
237,237,PLATINUM II,Fizz,False,8,0,4,MIDDLE,138,9220,0,13776,15670,0,0,0,3408,3,0,0,1,10,19,14,4
238,238,DIAMOND III,Ezreal,False,5,3,10,BOTTOM,141,8039,0,18025,17510,0,0,222,467,1,0,0,1,7,11,3,4
239,239,DIAMOND IV,Nautilus,False,0,8,8,UTILITY,30,5243,0,5559,14183,0,0,0,4915,7,0,4,7,13,30,4,14
240,240,DIAMOND I,Jax,True,9,4,2,TOP,141,13120,0,21481,19872,7,0,12004,17204,5,2,17,3,12,24,12,4
241,241,DIAMOND IV,Diana,True,5,6,1,JUNGLE,36,10709,3,16045,19875,2,1,2305,42121,4,2,160,5,7,33,11,4
242,242,PLATINUM I,Lissandra,True,11,5,4,MIDDLE,185,13205,0,19922,14246,4,0,5451,12281,2,1,1,2,9,24,4,12
243,243,DIAMOND IV,Zeri,True,5,2,3,BOTTOM,149,9801,0,12398,13332,3,0,4282,11975,2,2,8,0,9,19,3,4
244,244,PLATINUM I,Karma,True,2,7,3,UTILITY,33,7939,0,11523,10907,4,0,1215,4470,3,1,0,3,20,48,14,4
245,245,PLATINUM I,Yasuo,False,1,0,10,TOP,130,8089,0,9499,20872,0,0,807,2738,0,0,10,1,5,6,14,4
246,246,PLATINUM II,Shyvana,False,3,5,7,JUNGLE,28,8148,0,9474,28921,0,0,0,2454,1,0,86,4,2,13,11,4
247,247,PLATINUM II,Fizz,False,7,3,7,MIDDLE,139,9282,0,15233,25228,0,0,589,2115,2,0,0,1,8,17,14,4
248,248,DIAMOND IV,Vayne,False,2,1,2,BOTTOM,143,8115,0,4448,13291,0,0,1320,1320,0,0,4,0,8,11,7,4
249,249,PLATINUM I,Ashe,False,0,8,6,UTILITY,18,5654,0,9348,14889,0,0,0,208,2,0,0,4,14,31,3,4
250,250,PLATINUM II,MonkeyKing,True,9,6,6,TOP,138,13299,0,33432,30297,4,0,9000,9000,0,1,0,1,8,11,14,6
251,251,DIAMOND III,Skarner,True,8,4,4,JUNGLE,25,12197,3,20683,30894,2,1,675,50158,0,0,160,2,5,16,11,4
252,252,DIAMOND IV,Caitlyn,True,11,8,5,BOTTOM,166,13896,0,33299,19835,3,0,5067,12865,3,1,10,4,12,41,7,4
253,253,PLATINUM I,Singed,True,0,11,5,MIDDLE,152,9208,0,15583,23792,3,0,1330,3129,2,1,8,5,4,28,6,4
254,254,DIAMOND IV,Karma,True,4,15,7,UTILITY,17,9467,0,15893,20172,4,0,1481,3116,2,0,0,8,22,60,3,4
255,255,PLATINUM II,Gnar,False,2,10,6,TOP,166,10906,1,17500,32421,2,0,3396,4329,1,0,8,0,11,22,4,12
256,256,DIAMOND I,Trundle,False,2,9,7,JUNGLE,27,9839,1,14373,40433,0,0,0,8079,9,0,129,2,10,27,11,4
257,257,DIAMOND III,Ekko,False,15,4,4,MIDDLE,188,14372,0,35558,31318,0,0,1255,8734,2,0,0,3,12,26,14,4
258,258,DIAMOND II,Jinx,False,5,6,11,BOTTOM,110,9745,0,16754,25228,0,0,105,105,0,0,13,3,9,17,7,4
259,259,DIAMOND III,Zilean,False,3,15,4,UTILITY,48,8077,0,7541,14990,0,0,0,1060,6,0,0,5,22,42,14,4
260,260,DIAMOND III,MonkeyKing,False,4,6,7,TOP,124,8845,0,14031,20617,0,0,460,3212,0,0,4,1,5,10,4,14
261,261,DIAMOND III,Belveth,False,4,4,8,JUNGLE,25,7734,1,8458,23085,0,0,0,9322,1,0,96,3,2,12,11,4
262,262,DIAMOND IV,Ahri,False,2,0,7,MIDDLE,159,7991,0,11580,15263,1,0,4124,5047,1,0,8,2,7,15,14,4
263,263,DIAMOND II,Lucian,False,8,4,6,BOTTOM,129,10666,1,19993,18352,0,0,1722,15297,3,0,8,2,11,27,4,7
264,264,DIAMOND II,Nami,False,0,13,7,UTILITY,16,6056,0,7446,11550,0,0,335,671,4,0,0,7,21,51,3,4
265,265,DIAMOND IV,Gangplank,True,5,7,6,TOP,117,10239,0,14730,17900,2,0,2525,12166,1,0,16,0,9,17,12,4
266,266,PLATINUM I,LeeSin,True,9,15,3,JUNGLE,27,11416,2,13034,23785,3,1,2412,24676,8,1,112,1,15,21,11,4
267,267,PLATINUM I,Singed,True,9,11,3,MIDDLE,113,10026,0,14192,18694,3,0,2043,10653,2,0,1,2,2,20,6,4
268,268,DIAMOND IV,Jhin,True,10,10,4,BOTTOM,150,12131,0,20151,14813,6,0,9883,13177,5,1,8,2,13,27,4,7
269,269,DIAMOND I,Renata,True,2,15,2,UTILITY,29,8132,0,8100,10214,3,0,2636,4116,1,0,0,2,7,24,4,3
270,270,DIAMOND IV,Urgot,False,6,5,5,TOP,228,14096,0,23410,34001,2,0,1587,11632,3,0,32,11,12,45,12,4
271,271,DIAMOND III,LeeSin,False,3,7,6,JUNGLE,16,9611,1,12256,29285,1,0,0,17036,5,0,126,4,10,21,11,4
272,272,PLATINUM I,Yasuo,False,3,5,7,MIDDLE,197,10868,0,18678,26044,1,0,1058,12347,1,0,4,2,9,11,14,4
273,273,DIAMOND I,Zeri,False,0,7,5,BOTTOM,245,10785,0,17432,23269,2,0,3564,4768,6,0,0,8,13,34,4,7
274,274,GOLD I,Renata,False,4,8,6,UTILITY,26,8785,0,11748,17844,2,0,888,3654,10,0,1,14,38,70,14,4
275,275,PLATINUM I,Kayle,True,9,10,3,TOP,231,15474,1,29490,25002,6,0,9735,32790,3,2,50,5,13,26,4,11
276,276,DIAMOND IV,Viego,True,9,8,3,JUNGLE,28,14804,3,18947,33905,3,1,2019,20074,3,1,159,9,6,36,4,11
277,277,PLATINUM I,Sylas,True,3,16,6,MIDDLE,190,11436,0,17347,34362,2,0,1098,1713,1,1,0,3,12,24,4,12
278,278,DIAMOND III,KogMaw,True,4,18,1,BOTTOM,252,14446,0,32660,15802,3,0,2713,13721,1,2,18,3,8,15,4,6
279,279,PLATINUM I,Pyke,True,4,12,3,UTILITY,55,9998,0,9274,19450,1,0,411,3745,7,1,0,24,56,119,14,4
280,280,DIAMOND IV,Gangplank,False,6,9,8,TOP,237,14306,0,28370,41430,1,0,2969,3204,0,0,0,0,8,19,12,4
281,281,PLATINUM I,Kindred,False,5,7,13,JUNGLE,69,12178,0,23385,31987,1,0,641,10601,5,0,113,4,6,22,11,4
282,282,DIAMOND III,Velkoz,False,14,7,7,MIDDLE,187,16732,0,43444,23088,0,0,782,836,2,0,8,0,13,24,12,4
283,283,DIAMOND II,Kaisa,False,4,7,8,BOTTOM,171,11205,0,23309,21801,0,0,230,723,2,0,4,2,8,17,4,1
284,284,DIAMOND IV,Thresh,False,2,14,9,UTILITY,32,7590,0,6051,26079,0,0,0,113,2,0,0,2,29,37,14,4
285,285,DIAMOND III,Olaf,True,4,7,7,TOP,212,12931,0,19009,37561,5,0,10262,18657,0,2,28,5,8,19,6,12
286,286,PLATINUM I,Ekko,True,18,9,4,JUNGLE,47,17830,4,28420,39746,4,1,6112,49802,0,0,164,7,0,22,11,4
287,287,DIAMOND IV,Taliyah,True,10,15,6,MIDDLE,213,15275,0,37649,28127,5,0,7052,10055,1,1,8,5,6,16,4,14
288,288,DIAMOND IV,Varus,True,12,12,5,BOTTOM,193,15933,1,27072,21518,3,0,2377,24476,0,1,52,5,6,14,3,4
289,289,PLATINUM I,Blitzcrank,True,1,22,9,UTILITY,38,9191,0,11423,35573,1,0,1254,2371,7,1,0,11,20,67,14,4
290,290,DIAMOND I,Fiora,True,6,3,7,TOP,252,14819,1,22277,31505,7,0,13058,15325,1,2,8,4,9,19,4,12
291,291,PLATINUM III,Trundle,True,8,10,5,JUNGLE,24,13727,2,20948,43397,2,1,1359,24094,0,1,160,1,1,10,4,11
292,292,PLATINUM I,Ziggs,True,2,17,6,BOTTOM,190,12949,0,24980,17772,5,0,22884,28444,1,1,22,3,12,19,3,4
293,293,DIAMOND II,Fizz,True,15,5,3,MIDDLE,209,16895,0,33738,21225,3,0,4465,11178,4,1,33,7,7,34,4,14
294,294,PLATINUM I,Pyke,True,5,11,7,UTILITY,47,9803,0,8601,19409,3,0,590,3900,7,1,0,21,52,116,14,4
295,295,DIAMOND I,Camille,False,3,7,7,TOP,173,11454,1,21192,32025,1,0,1411,3794,1,0,18,2,8,20,12,14
296,296,DIAMOND I,Ekko,False,8,6,9,JUNGLE,27,13265,0,24079,42121,4,0,4383,23174,1,1,152,5,2,19,11,4
297,297,PLATINUM I,Singed,False,0,10,5,MIDDLE,182,9608,0,11131,27539,3,0,916,916,4,1,0,6,5,18,6,4
298,298,DIAMOND IV,Xayah,False,17,1,7,BOTTOM,225,18271,1,27905,24026,4,0,6609,13412,0,1,20,3,12,18,7,4
299,299,DIAMOND II,Syndra,False,0,9,8,UTILITY,55,7956,0,15050,18599,0,0,63,2204,11,0,0,15,55,82,14,4
300,300,DIAMOND III,Jax,True,2,9,8,TOP,131,8835,0,10980,20267,5,0,5047,5047,0,1,19,0,8,13,14,4
301,301,DIAMOND I,Elise,True,8,10,5,JUNGLE,13,10185,1,14856,18231,5,0,3429,11785,3,1,96,7,5,24,4,11
302,302,PLATINUM I,Singed,True,2,11,4,MIDDLE,94,7903,0,11986,22370,0,0,0,5517,2,0,0,3,6,16,6,4
303,303,MASTER I,Ezreal,True,12,12,1,BOTTOM,181,13664,0,31982,13564,6,0,10027,18157,3,1,6,2,10,18,7,4
304,304,PLATINUM I,Xerath,True,5,10,6,UTILITY,29,8731,1,18817,13565,5,0,1984,2159,0,1,8,2,14,21,3,4
305,305,PLATINUM I,Aatrox,False,7,7,4,TOP,145,10171,0,20323,28653,1,0,2464,3711,3,0,4,3,10,27,4,14
306,306,DIAMOND IV,Volibear,False,7,8,5,JUNGLE,26,10374,1,14162,28278,0,0,454,25207,4,0,117,2,4,24,4,11
307,307,DIAMOND IV,Leblanc,False,4,4,6,MIDDLE,128,8689,0,13453,17131,0,0,451,2519,2,0,0,3,11,31,4,14
308,308,DIAMOND IV,Jhin,False,1,10,7,BOTTOM,132,8403,1,10612,20190,1,0,1530,4661,0,0,4,3,8,17,7,4
309,309,PLATINUM I,Senna,False,5,7,7,UTILITY,26,8371,0,10787,18611,0,0,300,2362,1,0,0,4,18,46,4,21
310,310,DIAMOND III,Sett,False,12,9,10,TOP,177,15471,0,35436,50818,3,0,8173,9042,2,0,2,2,12,33,14,4
311,311,DIAMOND III,Trundle,False,5,9,8,JUNGLE,53,12915,0,12375,38247,3,0,1546,23033,3,0,139,4,5,25,4,11
312,312,PLATINUM I,Singed,False,8,13,7,MIDDLE,157,12599,0,27885,40246,2,0,1065,1065,0,0,0,3,1,10,6,4
313,313,PLATINUM I,Zeri,False,3,9,10,BOTTOM,183,10954,1,18810,24524,1,0,4711,15346,1,0,18,7,11,28,4,7
314,314,GRANDMASTER I,Zilean,False,4,15,5,UTILITY,50,9313,0,10609,19785,3,0,808,5040,2,0,0,7,29,64,4,3
315,315,DIAMOND III,Malphite,True,9,12,7,TOP,126,13958,0,29878,23643,5,0,9467,12840,3,1,24,2,13,32,4,12
316,316,DIAMOND II,JarvanIV,True,10,17,7,JUNGLE,49,13844,1,28564,42466,0,2,0,28288,3,0,120,7,4,31,4,11
317,317,DIAMOND II,Mordekaiser,True,5,6,9,MIDDLE,166,11521,2,23904,34515,2,0,1887,13442,3,1,8,2,12,26,14,4
318,318,DIAMOND I,Lucian,True,12,11,7,BOTTOM,210,17215,1,47556,27018,5,0,8646,32085,1,1,69,3,12,13,4,7
319,319,MASTER I,Nami,True,4,27,3,UTILITY,17,11365,0,15242,14149,5,0,3214,4750,7,1,0,6,29,73,3,4
320,320,PLATINUM I,Yasuo,True,5,1,0,MIDDLE,81,5224,0,4309,3025,0,0,968,5871,1,0,0,1,4,6,14,4
321,321,DIAMOND IV,Belveth,True,1,3,0,JUNGLE,2,4226,1,1674,8077,0,0,0,8715,0,0,81,2,2,7,4,11
322,322,DIAMOND IV,Mordekaiser,True,1,0,1,TOP,66,3590,0,4449,5117,0,0,374,374,1,0,0,0,4,4,14,4
323,323,DIAMOND I,Jhin,True,2,5,0,BOTTOM,69,4649,0,2929,2812,0,0,510,1192,1,0,4,0,3,7,4,7
324,324,PLATINUM I,Senna,True,0,7,1,UTILITY,1,3473,0,4835,3558,0,0,503,503,1,0,0,0,9,13,3,4
325,325,DIAMOND II,Camille,False,0,1,1,TOP,69,3124,0,3724,5259,0,0,0,0,0,0,0,1,1,3,4,12
326,326,PLATINUM I,Graves,False,0,2,2,JUNGLE,2,2765,0,1313,5888,0,0,0,607,1,0,38,0,2,4,11,6
327,327,MASTER I,Seraphine,False,2,0,2,MIDDLE,59,3393,0,3671,4268,0,0,427,427,1,0,0,1,4,7,21,4
328,328,DIAMOND II,Zeri,False,0,0,2,BOTTOM,60,3058,0,2824,3242,0,0,1090,1090,0,0,4,0,2,2,4,6
329,329,PLATINUM I,TahmKench,False,0,1,2,UTILITY,14,2329,0,1350,3611,0,0,0,0,2,0,0,0,6,7,3,4
330,330,PLATINUM III,Kled,True,7,8,2,TOP,114,9554,0,7790,13183,1,0,3076,15408,0,0,6,1,7,10,14,4
331,331,GOLD IV,Zac,True,2,13,0,JUNGLE,9,6849,2,5697,16861,1,0,590,24064,1,0,97,3,6,19,4,11
332,332,PLATINUM I,Singed,True,7,9,1,MIDDLE,119,8132,0,14131,13133,1,0,1300,7475,1,0,0,1,2,11,6,4
333,333,DIAMOND IV,Ezreal,True,2,4,4,BOTTOM,143,7485,0,7784,9972,1,0,2274,2274,1,0,0,3,7,15,4,7
334,334,PLATINUM I,Pantheon,True,7,9,3,UTILITY,32,7650,1,11846,12712,1,0,723,2320,2,0,4,6,19,46,14,4
335,335,PLATINUM II,Rumble,False,2,1,2,TOP,140,7214,0,11111,10785,0,0,3070,5796,3,0,5,1,9,15,14,4
336,336,PLATINUM I,Viego,False,1,0,8,JUNGLE,6,5674,0,8977,16475,0,0,0,1841,0,0,88,6,1,19,11,4
337,337,DIAMOND IV,Ekko,False,2,0,6,MIDDLE,67,5502,0,6308,12518,0,0,100,100,0,0,0,0,4,6,4,14
338,338,DIAMOND IV,Vayne,False,4,0,5,BOTTOM,123,7470,0,13220,12147,0,0,1712,2419,4,0,11,1,10,17,1,4
339,339,PLATINUM I,Rakan,False,1,4,4,MIDDLE,47,5345,0,6009,10743,0,0,502,502,3,0,0,3,27,43,14,4
340,340,PLATINUM I,Olaf,True,15,2,6,TOP,182,16675,0,31569,27676,7,0,18056,19485,1,2,12,0,9,24,6,14
341,341,DIAMOND IV,LeeSin,True,8,9,8,JUNGLE,30,11212,1,14699,27399,1,1,300,8826,2,0,96,1,6,14,4,11
342,342,PLATINUM II,Vex,True,8,13,4,MIDDLE,135,11438,0,27682,16330,2,0,3469,6580,1,0,7,3,9,23,14,4
343,343,DIAMOND IV,Kaisa,True,11,6,5,BOTTOM,166,14054,1,21208,17983,1,0,1859,19775,6,0,44,6,22,38,7,4
344,344,PLATINUM III,Karma,True,2,21,8,UTILITY,36,9536,0,17576,19835,2,0,1059,2407,4,0,0,4,26,65,14,4
345,345,DIAMOND I,Mordekaiser,False,4,6,8,TOP,175,10870,1,10509,29351,2,0,4073,10303,1,0,4,0,7,9,4,12
346,346,DIAMOND I,Warwick,False,15,10,6,JUNGLE,26,14605,1,21943,37030,1,0,1101,18298,3,0,96,8,5,35,4,11
347,347,PLATINUM I,Singed,False,6,12,9,MIDDLE,149,10225,0,18557,28436,0,0,0,0,1,0,0,3,4,10,6,4
348,348,PLATINUM IV,Twitch,False,5,10,10,BOTTOM,106,9912,0,16771,21451,0,0,0,5585,0,0,4,4,9,17,4,7
349,349,PLATINUM I,Lux,False,1,14,11,UTILITY,51,7293,0,14600,16065,0,0,142,408,6,0,0,7,27,54,3,4
350,350,PLATINUM I,Gangplank,False,1,5,4,TOP,182,10328,0,16887,13632,0,0,786,2028,1,0,4,2,9,14,4,12
351,351,DIAMOND IV,Pantheon,False,1,2,6,JUNGLE,32,8546,0,8809,21887,1,0,0,14871,5,0,124,1,8,17,4,11
352,352,PLATINUM II,Fizz,False,3,2,3,MIDDLE,149,8284,0,9579,16234,0,0,461,461,1,0,8,3,11,18,4,14
353,353,PLATINUM I,Lucian,False,5,3,8,BOTTOM,188,11189,0,15278,17410,1,0,2212,2212,3,0,12,3,12,38,3,4
354,354,PLATINUM I,Nami,False,1,4,9,UTILITY,9,6231,0,7867,14871,0,0,640,865,0,0,0,4,22,46,4,14
355,355,PLATINUM I,Rumble,True,3,4,3,TOP,153,8650,0,12973,17335,1,0,2763,11493,3,0,0,3,12,26,4,14
356,356,PLATINUM II,Nunu,True,2,15,2,JUNGLE,41,10234,2,12143,26268,1,1,81,16486,0,0,140,1,2,12,11,4
357,357,DIAMOND III,Zed,True,6,5,0,MIDDLE,176,10376,1,16045,10705,1,0,2994,11358,7,0,7,7,10,34,14,4
358,358,DIAMOND III,Kaisa,True,14,9,3,BOTTOM,183,13658,0,19092,15687,2,0,3209,16570,2,0,4,2,9,18,3,4
359,359,PLATINUM II,Taric,True,5,20,3,UTILITY,36,9138,0,6461,17772,2,0,3319,5540,0,0,0,7,16,38,4,14
360,360,DIAMOND IV,KSante,True,3,5,12,TOP,178,10964,0,12149,27461,0,0,827,4611,1,0,2,1,12,31,6,4
361,361,DIAMOND IV,FiddleSticks,True,9,18,6,JUNGLE,66,15415,3,35062,49958,0,1,0,27604,3,0,191,8,3,59,4,11
362,362,DIAMOND IV,Syndra,True,22,9,3,MIDDLE,235,18564,0,54628,19287,4,0,5469,16553,1,1,5,4,9,30,12,4
363,363,PLATINUM I,Jhin,True,8,17,8,BOTTOM,187,14743,1,26901,27142,5,0,7185,20312,2,1,20,2,13,33,3,4
364,364,DIAMOND IV,Alistar,True,2,28,7,UTILITY,43,9894,0,11674,30946,3,0,264,1192,6,1,0,16,36,96,4,14
365,365,DIAMOND IV,Darius,False,15,4,5,TOP,208,16611,0,31217,37626,1,0,5508,12087,1,0,4,9,11,40,4,6
366,366,PLATINUM II,Amumu,False,3,15,9,JUNGLE,44,13118,1,23979,49982,0,0,162,18593,5,0,187,0,12,28,11,4
367,367,PLATINUM I,Zed,False,8,7,10,MIDDLE,219,17096,0,25727,33620,4,0,10051,11975,1,0,27,2,8,13,4,14
368,368,PLATINUM I,Varus,False,10,6,10,BOTTOM,202,14154,0,28520,29878,1,0,270,270,5,0,34,2,16,29,3,4
369,369,PLATINUM I,Soraka,False,0,16,10,UTILITY,20,8124,0,10820,26404,2,0,108,717,2,0,0,9,29,76,4,14
370,370,DIAMOND III,Ryze,False,4,1,8,TOP,136,8558,0,14675,20064,1,0,2490,2490,3,0,4,1,11,19,12,4
371,371,DIAMOND I,Graves,False,0,3,8,JUNGLE,60,7556,0,7701,22261,0,0,0,22003,1,0,86,7,9,28,11,4
372,372,MASTER I,Irelia,False,9,1,10,MIDDLE,153,12053,0,17548,24657,1,0,1461,1461,4,0,0,1,10,14,4,14
373,373,PLATINUM I,Aphelios,False,7,2,10,BOTTOM,107,8627,0,14890,20915,0,0,296,486,4,0,4,0,11,19,3,4
374,374,unrancked,Lulu,False,0,9,9,UTILITY,8,5547,0,4968,16006,0,0,0,179,4,0,0,3,12,19,14,4
375,375,DIAMOND IV,Gnar,True,6,14,3,MIDDLE,125,9786,1,15284,14992,2,0,3972,9388,0,0,17,4,6,12,14,4
376,376,unrancked,Hecarim,True,22,9,5,JUNGLE,21,14531,0,31384,32797,2,0,105,23853,0,1,140,5,8,22,11,6
377,377,GOLD I,Zilean,True,2,18,5,UTILITY,40,7465,0,7933,10676,3,0,1062,3944,4,0,0,10,18,44,3,4
378,378,PLATINUM II,Jinx,True,7,17,4,BOTTOM,128,10918,2,19416,13540,6,0,12869,25345,0,1,18,3,7,10,6,4
379,379,DIAMOND II,Fizz,True,8,7,3,TOP,142,9866,0,13115,13176,2,0,3100,3100,0,1,0,1,7,12,4,14
380,380,DIAMOND III,Yone,False,8,6,5,TOP,216,15728,1,22632,23733,2,0,3025,18340,3,0,18,5,13,24,12,4
381,381,PLATINUM IV,Skarner,False,6,10,5,JUNGLE,39,12834,0,17408,28770,1,0,0,29829,3,0,152,10,3,40,4,11
382,382,PLATINUM I,Fizz,False,5,9,9,MIDDLE,149,10650,0,17202,27676,1,0,487,3849,3,0,1,9,7,38,4,14
383,383,PLATINUM I,Kalista,False,5,4,12,BOTTOM,195,12865,0,15785,28426,1,1,1651,10878,3,0,12,2,13,29,3,4
384,384,unrancked,Nautilus,False,2,9,12,UTILITY,18,7669,0,6215,22708,2,0,635,635,6,0,0,4,21,38,14,4
385,385,GOLD I,Malphite,True,4,10,4,TOP,182,11203,0,15119,17464,3,0,3183,4634,6,0,4,2,16,32,4,12
386,386,unrancked,Hecarim,True,17,8,4,JUNGLE,41,15188,2,34335,30085,1,1,1053,33996,3,0,170,12,5,43,6,11
387,387,MASTER I,Lissandra,True,10,9,6,MIDDLE,207,14533,0,26805,24407,2,0,3452,4095,5,1,8,1,13,20,14,4
388,388,MASTER I,Sivir,True,9,17,4,BOTTOM,167,13981,0,23960,16375,4,0,6901,22969,2,1,26,3,12,18,4,3
389,389,PLATINUM III,Morgana,True,3,15,8,UTILITY,26,9572,0,14175,19604,4,0,2787,8543,4,1,4,6,18,42,4,14
390,390,PLATINUM III,Shen,True,2,21,10,TOP,99,9722,0,19117,35226,3,0,1193,11175,0,1,0,4,10,21,4,12
391,391,DIAMOND IV,Amumu,True,13,12,7,JUNGLE,48,14660,1,38660,41385,3,2,470,10724,2,1,111,7,13,35,4,11
392,392,PLATINUM IV,Neeko,True,9,7,8,MIDDLE,154,12425,0,30932,25134,4,0,11056,14806,3,2,5,0,14,30,14,4
